job_id,skill_count,skills_str
1dedd6ec9add47ad3459fb2c6e5aa87a55dfa86e3b3c0473ab4c0fe03fd99d88,22,"Problem Solving, Jest, JIRA, React, Cloud Native, Cypress, Python, Communication, Analytical Skills, GitHub, Test Automation, Innovation, Artificial Intelligence, AWS, Collaboration, Attention to Detail, Lambda, Software Testing, TypeScript, Node.js, JavaScript, Agile"
dc407e13ec63e26340edb312f54099579800474c4fc86667e8a6341465aa09d3,18,"Dashboard, QlikView, Python, Communication, Stakeholder Management, Business Intelligence, Analytical Skills, Data Analysis, SQL, Project Management, Statistics, Collaboration, Documentation, Power BI, Cross-functional Collaboration, Requirements Gathering, Tableau, Data Analytics"
be684fc03e659af97f47a6f9040171540fc3bbebed9679e1a801fb258edbb297,2,"SQL, Git"
6b9a71395eb682fc08493c656052e004e64d299afee6e6c6b090c7ecc26ed8e9,17,"SNS, AWS Glue, Athena, KPI, Observability, IAM, Lambda, PySpark, ELT, Quality Assurance, Databricks, Power BI, Kinesis, S3, CloudWatch, CI/CD, Redshift"
ec8d23c7b3856d68b45baf31cf56779a1fee9a3fb5496db424ac49adb6b42cea,4,"Oracle Database, Innovation, Requirements Gathering, Documentation"
cdf57e485d1a60631b4318b054640b0fe06c78056145c9339dd4157a1ff1c2bc,16,"Microservices, Azure, MySQL, Docker, Kubernetes, Grafana, React, AWS, Node.js, GCP, Kinesis, Redis, Snowflake, Prometheus, Java, Apache Kafka"
51c3407ee152101640210d612566a366144a0c1885c45a655e51b26189c89456,8,"Creativity, Express.js, React, CSS, Angular, JavaScript, Vue.js, Innovation"
95150c837fec27507a985dfb5bf294722d31f92994f16e7a62935e01653d7259,7,"Segmentation, Coaching, Lambda, AWS, Model Deployment, Computer Vision, Artificial Intelligence"
81276e10b60f16cb2e6af1575e27d0873047724b8d27b1ce11e9a046148b2e23,10,"RESTful API, Android Jetpack, Software Testing, Kotlin, Agile, Android Development, Adaptability, Java, Requirements Gathering, Jetpack Compose"
1dd9eaea19ae369f7e96c54a4a4417ab3e70484e8fb9c4580482f0e74e57fc74,6,"Next.js, React, TypeScript, JavaScript, Cross-functional Collaboration, Requirements Gathering"
d43bd54fbac92e9dfdc3545b0c3c6c32baf925a58ed25568b4038467d3fa74f8,22,"Problem Solving, Keras, SQL, Statistics, Fine-Tuning, NumPy, Data Science, PyTorch, Python, Pandas, NoSQL, Machine Learning, Innovation, Feature Engineering, Artificial Intelligence, Azure, Data Analysis, AWS, Documentation, R Programming, GCP, TensorFlow"
bf470f64896b346702d607139692080336a126ffb29a1475052b0f8b8fb840f0,14,"Python, Communication, Mentoring, Statistics, Collaboration, PyTorch, Leadership, Test Automation, Cross-functional Collaboration, TensorFlow, Machine Learning, Generative AI, Artificial Intelligence, Reinforcement Learning"
90cd0bb6765c6696e05a1cf1313915c2fd7d66cec0b03f57cdce6037129cc0cc,9,"Next.js, Communication, Python, React, Datadog, JavaScript, Cross-functional Collaboration, Java, Artificial Intelligence"
7ecbe1eebe50a54067cbca18a5cc834f3c426559498718973d98cea3c183ea34,5,"MySQL, Kubernetes, AWS, GCP, Java"
889a03e7822bfeac5f2096e4ce0ce564cb97864d451c70720d73afa3700258ff,14,"Next.js, RESTful API, React, Jest, Sass, Software Testing, Responsive Design, TypeScript, Git, CSS, JavaScript, Material UI, Redux, REST API"
609c6784be6300a63dff248f6fa13b4dbc4c04184d2a5327cd3a88089777482a,3,"Innovation, JavaScript, Mentoring"
e5311cddcf5921ba876105542b7d679fe65f9b1395c4568fa250dbfe2dbf171c,9,"React, Responsive Design, CSS, Svelte, HTML, JavaScript, Angular, Cross-functional Collaboration, Vue.js"
673523bc26bc6f5bca771ac585494b861a86d96576caca1b6a0d45570cfad5a9,14,"Python, Decision Making, SQL, Predictive Modeling, Statistics, Innovation, NLP, Kotlin, Scikit-learn, Machine Learning, XGBoost, Java, Data Science, Deep Learning"
62f96edef9ab52b7452f0a34809e9b51c6b83a302835dc4bfd2bf045534b470d,3,"Machine Learning, Data Engineering, Artificial Intelligence"
95577097d89209b7a2b3b58410fabf7297faf60e3209f02437b4f820e2987128,5,"Python, React, Mentoring, JavaScript, Java"
4fedb345c7f430e58987c388d2386dc37e2f7bcc88f9fdb118530c26dc7c6e5f,6,"Next.js, Problem Solving, Cross-functional Collaboration, Java, Requirements Gathering, Computer Vision"
a42a909e8df4c6580495a2e88121989eb2958739d0b143b056bf369e0ac5ba98,10,"End-to-End Testing, Communication, Stakeholder Management, Data Analysis, Statistics, Data Engineering, Machine Learning, Requirements Gathering, Data Science, Artificial Intelligence"
8eda1124a5769efbcb525f342170ca7381ac5f404930ff96f1864f2c74df0480,13,"Data Pipeline, Python, Data Quality, SQL, ETL, ELT, Data Modeling, Oracle Database, Leadership, Data Engineering, Documentation, Requirements Gathering, Data Science"
070c2f175069a66e74f5db780ba740cbb49482fad88b1648128bd9a2da50d092,17,"Python, MySQL, RESTful API, Flask, Express.js, React, MongoDB, Business Intelligence, Software Testing, Git, AWS, Node.js, JavaScript, Documentation, Java, Django, PostgreSQL"
47a5629e1e8f8eaf5563383351177ef5c32b4215dc44fc87b2b06c8f00dc14e5,8,"Software Testing, AWS, iOS Development, Kotlin, Android Development, Java, Requirements Gathering, Jetpack Compose"
27cc3846e362f441fae96ad0db0fb550d72165d62d9c10720b9e7ca6ffe01d12,11,"Data Pipeline, Python, PHP, Looker, SQL, Data Modeling, Data Engineering, Data Visualization, Data Science, Tableau, Data Analytics"
e759ca28e98d8aca4763289dfa1952c77e3f8737a48fa3c3fa080d7b5dd455e1,11,"Python, GraphQL, React, TypeScript, JavaScript, Agile, Snowflake, Machine Learning, Java, Time Management, Artificial Intelligence"
0c40e1d87803fff871648dd918e102939786c5f00c17bbcaa77752cb585c4ee9,10,"RESTful API, Android Jetpack, Encryption, Kotlin, Authentication, Android Development, Cross-functional Collaboration, Java, Requirements Gathering, Artificial Intelligence"
fec80965b8779977ebfcb4427b0c62593d5441f723f700a7d37d85e1a560752f,17,"SNS, AWS Glue, Athena, KPI, Observability, IAM, Lambda, PySpark, ELT, Quality Assurance, Databricks, Power BI, Kinesis, S3, CloudWatch, CI/CD, Redshift"
25a653f673f3721ca683bf89ee0eb0c8c924549e6ba649492d1c9e16b1c0117e,44,"React, DevOps, SQL, Git, CSS, Cloud Native, AWS CDK, Infrastructure as Code, Microservices, Helm, CI/CD, Elasticsearch, End-to-End Testing, Communication, Observability, Mentoring, Terraform, GitHub, ASP.NET, Test Automation, Docker, Innovation, Cassandra, Azure, Kubernetes, Decision Making, GitHub Actions, Linux, SQL Server, AWS, HTML, Angular, Cross-functional Collaboration, Requirements Gathering, .NET Core, Software Testing, OWASP, SQLite, TypeScript, Tailwind CSS, Azure DevOps, Agile, Bootstrap, Scrum"
2a335cc5567997a085afbe5f4bc5630f8da452afb9d0db97aaaff3d5f09e559d,18,"Communication, GitLab, Mentoring, MongoDB, Spring Framework, React, GitLab CI, Innovation, Requirements Gathering, Software Testing, AWS, Leadership, Quality Assurance, Test Automation, Agile, Spring Boot, Java, Time Management"
5486d5913bb11a05d5a21148dc6c4275fa6e9c4b1518e5b9cc5e5f923ab2378d,6,"Communication, Python, SQL, Leadership, R Programming, Data Visualization"
a983f968338371e000158d9311c5ca1bd044206e4b7796f568f75b33398d3133,6,"Communication, Time Series, Software Testing, Statistics, R Programming, Requirements Gathering"
ddee7786af3c0e05b8fe386f032903f8b2f6254d078d6de303cfdc5baf680d9c,26,"DevOps, Git, CSS, Microservices, Java, CI/CD, Classification, GitHub, Kotlin, Docker, Artificial Intelligence, Azure, Kubernetes, GitHub Actions, HTML, Cross-functional Collaboration, Quarkus, Spring Boot, Apache Kafka, Scrum, PostgreSQL, Spring Framework, JavaScript, JVM, Agile, Jenkins"
d610c25dfcee58ed5bce425028643a2277535df8f87865e2cd5c0aab11edf3d5,37,"GitLab, Problem Solving, DevOps, SQL, ELK Stack, Git, Ansible, Nginx, Infrastructure as Code, CI/CD, Python, Communication, Mentoring, Terraform, Bash, Oracle Database, Test Automation, Azure, Kubernetes, Linux, GitLab CI, SQL Server, AWS, Vulnerability Assessment, Tomcat, Requirements Gathering, Apache Kafka, PostgreSQL, Cybersecurity, Software Testing, Node.js, Leadership, Quality Assurance, Azure DevOps, Prometheus, Critical Thinking, Grafana"
01cd3e0c0b4b5fc1d7615a0d7e610958fe3c8d6b52117160a5ec2a4a4817e9ca,11,"End-to-End Testing, Next.js, Observability, React, Software Testing, TypeScript, Vite, Documentation, Tailwind CSS, Regression Analysis, Artificial Intelligence"
592561704da9763414f19c02919e1a3e8f41016255fbac242d185f01c4c948dd,2,"React Native, React"
1e7d70beda7a2a08803afa3578d62d5b3ce2fc298fd87c5dae53648a10939148,13,"Python, Communication, A/B Testing, Analytical Skills, Data Analysis, SQL, Software Testing, Statistics, Collaboration, Data Mining, R Programming, Cross-functional Collaboration, Presentation Skills"
3fa43c6be724f98d1134363c83feee66cf75b31980d23bcea980c32bac2122a5,22,"Android Studio, Problem Solving, A/B Testing, BDD, Authentication, CI/CD, GraphQL, Observability, Test Automation, Kotlin, OAuth, Android Development, Innovation, Generative AI, Artificial Intelligence, Next.js, Android Jetpack, Gradle, Collaboration, Creativity, Software Testing, Jetpack Compose"
fffe0625e67bd353bfaa7a98f48460590e6a795475e41be2101ab9fa14110624,6,"Data Analysis, ETL, Statistics, Test Automation, Machine Learning, Data Science"
48be2c4e89113990b685dbf1833c48aa760b667f399a3df53e92406be982a201,11,"Presentation Skills, Artificial Intelligence, Decision Making, Predictive Modeling, Statistics, Leadership, Machine Learning, Requirements Gathering, Data Science, Deep Learning, Data Analytics"
5807327bba20e2119440e63e0821914eb38990947b3c74c9d19e60a29b5afc38,25,"Hadoop, SQL, Apache Spark, Data Science, Tableau, Python, Communication, Segmentation, Informatica, Data Lake, Bash, NoSQL, Snowflake, Innovation, Redshift, Data Warehouse, ETL, Data Modeling, Documentation, Power BI, Requirements Gathering, REST API, RESTful API, Apache Hive, Postman"
889f9de6a8b18dc02550877f68e42b55bc742327ee7dba25c3d8d2018b06b56f,16,"Python, Hadoop, Pandas, Decision Making, A/B Testing, Software Testing, SQL, Statistics, Test Automation, Hypothesis Testing, R Programming, Apache Spark, Scikit-learn, Machine Learning, Data Science, PyTorch"
f6d5d8cb6871717741f2e5118a083756bfa3d3bf9a2ad103040b9874815d4f75,16,"RESTful API, Android Studio, Mentoring, Google Play, Android Jetpack, Cryptography, Git, AWS, Gradle, Kotlin, Dart, Android Development, Flutter, Firebase, REST API, Jetpack Compose"
5ee6e97529e486eaf349d6b55ff89fe1cb94dc3e19ca1eae417e18573ccb19a5,12,"Python, Communication, SQL, GitHub, Bash, AWS, Collaboration, R Programming, Documentation, Critical Thinking, Requirements Gathering, Data Analytics"
43c9782a75f1b9777ea881493fbbffe537b35fbfccb643309714c06c2a633f96,6,"AWS, Apache Avro, Innovation, Requirements Gathering, Artificial Intelligence, Apache Parquet"
aaf7339d6e497de4f8980034efc42ca0b2182e789b37665cce3a366b97687294,17,"Python, Probability, Segmentation, A/B Testing, Software Testing, SQL, ETL, Statistics, ELT, NoSQL, Data Engineering, TensorFlow, Scikit-learn, Machine Learning, Data Science, Artificial Intelligence, PyTorch"
cb7f8430e76d8d11697093e16be480778d0d09d4fd0aa28c03697729185051da,9,"Python, Hadoop, Analytical Skills, Data Analysis, SQL, Excel, R Programming, Data Visualization, Power BI"
56adc7dc0cc4f84cef955e4516f72b495647f411f8e26e0c5d857c534275ccb5,5,"Large Language Models, RAG, Requirements Gathering, Prompt Engineering, Artificial Intelligence"
ef3dae2dd62d2061cede93d14b242250a7363ff6c5f6723c3080d9d29d9dbd64,11,"Python, Communication, Attention to Detail, Problem Solving, NLP, Excel, Critical Thinking, Cross-functional Collaboration, Adaptability, GPT, Artificial Intelligence"
e987a4bf095b86f12316256be02d58966bc6539ff35b07a618d59cb29f5e3bf3,3,"Python, SQL, Artificial Intelligence"
71c2cb7dce67a2e04ff96710280035a849228593e25a8e830fddb1f4bd0cd73d,1,Requirements Gathering
da3ef446a5a8e5744eba050834142e4b610539df4fdc2a6b6f66c8873a0c4777,8,"Communication, RESTful API, Analytical Skills, Kotlin, Android Development, Innovation, Design Patterns, Requirements Gathering"
1f0157dcadaa66423fd745d3d626212e653644a6b24233c9aab9008f28c07987,9,"Data Pipeline, MySQL, Data Quality, Data Analysis, SQL, SQL Server, ETL, Talend, Requirements Gathering"
269dc46c1aad3ca6b956b9bac8728d6692935fe20044e7d7d2f3464a0edfc148,8,"PHP, React, CSS, HTML, JavaScript, Tailwind CSS, Bootstrap, Webpack"
b2de2ea4bb7f2d620a3b9a6e56e78a5fea4ac791131c4ef40b17971c0cb94611,22,"SQL, Statistics, Scikit-learn, NumPy, Data Science, End-to-End Testing, Python, Pandas, Observability, Analytical Skills, NoSQL, Anomaly Detection, Plotly, Regression Analysis, Machine Learning, Innovation, Clustering, Artificial Intelligence, Next.js, Requirements Gathering, Large Language Models, Data Visualization"
534b627cc7d82eca1948e7f042a9c45142ab6efb57b4aaf116a5de3b8ab7e6fe,40,"Serverless, Airflow, React, Data Quality, SQL, Cloud Native, Microservices, Dagster, Java, CI/CD, End-to-End Testing, Python, Communication, GraphQL, Observability, Mentoring, NoSQL, Snowflake, S3, Docker, BigQuery, Innovation, Redshift, Kubernetes, Decision Making, Apache Airflow, ETL, ELT, Data Modeling, Angular, Documentation, Kinesis, Vue.js, Apache Kafka, RESTful API, Delta Lake, TypeScript, Node.js, Leadership, Databricks"
05239cc1b2f01af11748088a6583e0075ed9c8d7206414817a2f6c544a05fa99,17,"Classification, Python, Time Series, Vertex AI, Predictive Modeling, SQL, Statistics, Data Mining, GCP, Generative AI, Agile, Regression Analysis, Machine Learning, BigQuery, Requirements Gathering, Data Science, Artificial Intelligence"
27b8f64056b6c619f8f263d189cbafe94237298f937bab282ade5bb6f55daac1,6,"Xcode, iOS Development, Kotlin, Android Development, Java, Requirements Gathering"
5384c8594da5f45d902929a154d62d88095a63ec8c57349486bbbb955833eced,5,"Software Testing, Documentation, Data Cleaning, Machine Learning, Requirements Gathering"
a8ce6c3ae4b1062b79d85dae802bcc9b98424f8cd767321902d630a7d9d94f02,9,"Next.js, Communication, Python, React, Datadog, JavaScript, Cross-functional Collaboration, Java, Artificial Intelligence"
981313e0f38fabd9d821ad64606d5ce624df26e055050085623eb53012b7a310,8,"Coaching, Team Leadership, Angular, JavaScript, Agile, Cross-functional Collaboration, Java, Requirements Gathering"
9bc1db205cd84100460029ac176477ed94be409271927a3c44f1d23c927e8250,11,"Python, Mentoring, Git, Node.js, JavaScript, Model Deployment, GCP, Agile, Prompt Engineering, CI/CD, Artificial Intelligence"
934879efdd004cbbf3c803b1c245fe218c5790f58b8a5eda56155dc51ab837bc,2,"Requirements Gathering, Documentation"
ea2be516cc70e960c4e87c670fe4e617fe88ce19fa0e5da01af52ba4c127e912,18,"Azure, Python, Communication, Decision Making, Business Intelligence, Analytical Skills, DevOps, Predictive Modeling, Statistics, Leadership, Databricks, Cross-functional Collaboration, Machine Learning, Innovation, Prompt Engineering, Data Science, Artificial Intelligence, Data Analytics"
9a9d43dc552d71d48b1fadaf77787a45e596087a8fe188c1591d8b449c5cd587,16,"Classification, Python, Large Language Models, Communication, spaCy, NLTK, Statistics, Hugging Face, Collaboration, NLP, Generative AI, Machine Learning, GPT, Prompt Engineering, Data Science, Artificial Intelligence"
b0e31babaa80d51e1efa798de1d31a9e3ed79c85810c2213c40e7d49b3159a17,8,"Mentoring, Team Leadership, Project Management, DevOps, Software Testing, Leadership, Requirements Gathering, CI/CD"
9b0512eda5b80099269ade7c99502a2b849c1ff8343d86eb52d607ed249becce,11,"Classification, Objective-C, Problem Solving, Xcode, iOS Development, Swift, Kotlin, Android Development, Java, Requirements Gathering, Artificial Intelligence"
b9962db02e91b62a8aaa02f2439f9aa42372016829a04a4d7e25d489d0de0b93,33,"GitLab, Problem Solving, React, DevOps, SQL, Git, Microservices, Java, CI/CD, End-to-End Testing, Communication, MongoDB, Teamwork, GitHub, NoSQL, Test Automation, MySQL, GitLab CI, Database Design, Angular, Cross-functional Collaboration, Spring Boot, REST API, PostgreSQL, RESTful API, NestJS, Spring Framework, TypeScript, Node.js, Quality Assurance, JavaScript, Agile, Scrum"
a6db8b50ff7f51a51b4476ef0a0c22575b8b37664f218ad2f5f2bd801a10731e,11,"Python, Data Quality, Data Analysis, SQL, Requirements Gathering, Statistics, Software Testing, Data Mining, Data Engineering, Power BI, Data Governance"
1cd42f01496e3140ef8ff2aae70ffdabb22dcd4612dd17ed8e69d4df8a37d682,13,"Communication, MySQL, RESTful API, Attention to Detail, Express.js, Problem Solving, MongoDB, React, Git, Node.js, Agile, Requirements Gathering, PostgreSQL"
da509774ce1f3aa1c9539215ecb2cf8392cec519956879cc59d54bc676635b3c,17,"Microservices, End-to-End Testing, RESTful API, Spring Framework, Data Lineage, Software Testing, SQL, Cloud Native, Quality Assurance, Test Automation, JavaScript, Apache Kafka, Spring Boot, Java, Requirements Gathering, CI/CD, Cypress"
40d189cbf1993a926ea28dd1c3aed5a67300848a660b25312d8e5fc33389a0a4,9,"Next.js, Communication, Python, React, Datadog, JavaScript, Cross-functional Collaboration, Java, Artificial Intelligence"
6317baefd1b88d2ed386ae9f21ce9fb8640d1c7bb0d67395eb4b4df97399e51b,24,"SQL, Statistics, Data Mining, Hypothesis Testing, Scikit-learn, Data Science, Tableau, PyTorch, Python, Communication, Stakeholder Management, Machine Learning, Decision Making, Data Analysis, Predictive Modeling, Power BI, Cross-functional Collaboration, Requirements Gathering, Software Testing, Leadership, R Programming, Data Visualization, TensorFlow, Data Analytics"
3eada247f4db1433ab8a5ab68516ec9fb775d460bc5d43ed3815826339c180b5,4,"Machine Learning, Data Science, Statistics, Artificial Intelligence"
67f2f47bd37cdb7abc00a7383f6e18c51c2ed15b71738228ac90b83b6ad3cb00,19,"CloudFormation, Airflow, Problem Solving, Git, Helm, Java, CI/CD, Python, Communication, Terraform, Prompt Engineering, Artificial Intelligence, Kubernetes, Linux, Apache Airflow, AWS, Large Language Models, Dask, Agile"
352d4e3909cad477a4b088e167cbfce963b1fd63ff4221b83ad8ae11d93f91ea,9,"End-to-End Testing, Python, Software Testing, ETL, Statistics, Collaboration, Cross-functional Collaboration, Machine Learning, Requirements Gathering"
7cf755e21c583f9528ab00c8a0e389ec0320775cbe48b724bec350b97346b2ea,13,"Next.js, Python, Problem Solving, React, DevOps, Django, Software Testing, Collaboration, Leadership, Data Engineering, Agile, Requirements Gathering, CI/CD"
57bb089f305ea6c179e9fc64148b45d62a02bdbfd39d1b9194d8b78fc43c40b5,12,"QlikView, Airflow, Data Quality, Apache Airflow, AWS, Collaboration, Test Automation, Agile, Design Patterns, Requirements Gathering, Scrum, Artificial Intelligence"
8536f8c32f89244c7e2a77d4c0b28d1ce2e881404204e8fb8b9e11c19fe98dba,10,"Communication, Design Patterns, SQL, Git, CSS, HTML, JavaScript, Android Development, Innovation, Java"
e2df5e085907918bcb7e60b4517607f623398637ea3d72128ab948ef39ad704e,16,"Classification, Python, Communication, Time Series, Segmentation, Decision Making, Creativity, Requirements Gathering, SQL, Embeddings, Data Visualization, Regression Analysis, Clustering, Data Science, Tableau, Artificial Intelligence"
2e23816900ef122f8e50b5b47448caae1965021a97960494df32db78a3144286,26,"Serverless, Data Quality, SQL, Apache Spark, Microservices, Python, Data Lakehouse, Medallion Architecture, Communication, Embeddings, Artificial Intelligence, Azure, Decision Making, AWS, Data Modeling, Documentation, Power BI, Requirements Gathering, Apache Kafka, PostgreSQL, RESTful API, Azure Functions, Looker, Lambda, GCP, Data Governance"
17a2d72a46d4c533c195eeea2637c86ae9c61c4cda14dbd461eaa99fe57a303c,18,"Communication, Looker, Streamlit, Analytical Skills, Data Analysis, SQL, Software Testing, Statistics, Data Modeling, Leadership, Data Visualization, Cross-functional Collaboration, Agile, Machine Learning, Innovation, Data Science, Tableau, Artificial Intelligence"
f709aa1d19e29f35a948f2ae9fc01b0340a61b4e3020a9ccdd21a41b77d87d65,4,"Quality Assurance, Software Testing, Requirements Gathering, Mentoring"
d4a8099c7c431e49a4a27c5b586458eef23e48f6e227158e6e7e7bdcb6ad29ab,3,"GitHub, Mentoring, Artificial Intelligence"
40482437da54b546c87a9083f87a6e8bd5d3cb473a7e78105612b01eedb7de66,23,"Airflow, Problem Solving, JIRA, DevOps, SQL, Statistics, Apache Spark, Scikit-learn, Data Science, PyTorch, Python, Observability, Artificial Intelligence, Azure, Apache Airflow, AWS, Cross-functional Collaboration, Project Management, Azure DevOps, GCP, TensorFlow, Agile, Reinforcement Learning"
5218caa9998648695182fbc1f897407dbfd310dfbbb3ccf8fbbbd60844210861,4,"Microservices, Java, AWS, Cloud Native"
c045099eafe70f51ba9cbe28772a217171d2b1ec90a64f62d1fa5bb24c174e04,4,"Software Testing, React Native, React, Collaboration"
0d1393f2582ae02d2ebba744ca24c6a05615e17c6a2a6f4da05c431d80707fd1,4,"Agile, Java, CI/CD, Next.js"
baaf0e568b2d78ca0a5ff027af3362cef6ea755100e55036222712c576686fae,15,"Azure, Python, SQL, ETL, Git, Data Modeling, Test Automation, Databricks, Apache Spark, Data Engineering, Data Visualization, Power BI, Data Governance, CI/CD, Tableau"
cf42354ba2654a88ba4c7bd897eb35847370ac1522a4714141e25df4107a2b34,24,"Jest, Playwright, Helm, CI/CD, End-to-End Testing, GraphQL, Observability, Mentoring, GitHub, Docker, Kubernetes, GitHub Actions, ArgoCD, Collaboration, Documentation, Vue.js, Redis, PostgreSQL, Nuxt.js, NestJS, OWASP, TypeScript, Node.js, Leadership"
741bdde4eb1962b00ba5bf14c8948166a4ba528af034debb0d719d845c6bc6c6,5,"End-to-End Testing, Large Language Models, TypeScript, Swift, Artificial Intelligence"
ac4ae3dd4ad0b9a8f5ca1ec3f428b37427552fb85f53580c40ebb506b5f3340a,5,"Test Cases, Quality Assurance, Documentation, Requirements Gathering, Unit Testing"
221a8e6922e20e7f97f2ef479494b4d990e6d2599c8d6ff2b660b479e3984c35,21,"Data Quality, SQL, Python, Communication, SQS, PySpark, Innovation, SNS, Next.js, ETL, AWS, Collaboration, Data Modeling, Documentation, Cross-functional Collaboration, Requirements Gathering, Software Testing, Databricks, Data Engineering, Data Governance, Data Analytics"
889a92b2a03fe98db482745956faa757c7c00c6b969717d75c7ec96a5f78412a,4,"Test Automation, DevOps, KPI, Data Science"
b8bef372e12c4742327ca3d43555ef7204172d4fa1e77747b1fec16cf340c09f,3,"Communication, Java, Problem Solving"
104bac6707882f9cc07b18b700e986cfa540a936d0581cad75eed17cfdb6783d,5,"End-to-End Testing, Decision Making, Business Intelligence, Analytical Skills, Data Engineering"
68236bfe89e4d78a87bc3a2c99b0f22738ad98d55db9142da6f96556e747c6ff,10,"Next.js, Communication, Mentoring, Project Management, Collaboration, Kotlin, Android Development, Cross-functional Collaboration, Innovation, Java"
72a39e18d4bd7060d501e4eb4582b0a6e0fb48c3676380da0d3caf6ee3f38887,4,"React, Requirements Gathering, Node.js, PostgreSQL"
4665c8bd124a26c36836ce3ab5d1b6bce75c4b5cc87c2c138bd5615e540179c9,4,"End-to-End Testing, Innovation, Software Testing, Cross-functional Collaboration"
fbd007120c8c650b343aa55d90086d4b9855e30d22e942d9c5439b24757a6fbb,5,"Software Testing, SQL, Oracle Database, Documentation, Java"
2fcecd72a7742ebefa705a049423101f8fc1af14bdb1bfc299665e3bd87b425b,5,"Python, Data Quality, ETL, Cross-functional Collaboration, Requirements Gathering"
fe236f3737d5759b01b0d250f3f2098eed04f13ed2044d89c3de5fad2f8e737a,8,"Azure, Python, Linux, Firewall, AWS, Collaboration, Datadog, Test Automation"
919eba72c555540a288effffcb65e8384fdb534fc7f06c7469d8dfcb44bbafbe,7,"Python, Test Automation, JavaScript, Cross-functional Collaboration, Machine Learning, Java, Requirements Gathering"
ac597bb94eea91c060d3030805b45c6da6217fac865ddc6057a65e518a24cca8,25,"GitLab, React, DevOps, SQL, Git, CSS, CI/CD, Communication, GraphQL, NoSQL, Docker, Artificial Intelligence, RDBMS, Kubernetes, GitLab CI, AWS, Collaboration, HTML, WordPress, Documentation, RESTful API, TypeScript, Node.js, Leadership, JavaScript"
ece5e51df6f0c858159c9979246b60efe878be593f8742545bd2b047fd439555,5,"Azure, Azure Data Factory, GitHub, Apache Spark, Artificial Intelligence"
a7ab185dab6ca8e70d5d44d5a5a82fd577cb459a847f0f46d9ceb1968ef3a522,12,"Mentoring, Spring Framework, SQL, Git, SOAP, JPA, Leadership, Agile, Cross-functional Collaboration, Microservices, Java, Requirements Gathering"
4454f617257107cb0e917038f7254bb4482fa20504220df485f193273c480ef7,10,"Classification, Analytical Skills, Requirements Gathering, SQL, Statistics, Apache Spark, Regression Analysis, Machine Learning, Clustering, Data Science"
4407b58627746de1a409a9a30e112befc4b2a2f37949733d1add19888cc6ae02,14,"GraphQL, React, Spring Framework, DevOps, AWS, Node.js, NoSQL, CI/CD, Test Automation, Microservices, Spring Boot, Java, Apache Kafka, Artificial Intelligence"
483dce5fad80eedb6dbc22588def1e2d043ad3320d8111f77a5e75da74b07274,8,"End-to-End Testing, Communication, Data Analysis, SQL, Statistics, Apache Hive, R Programming, Regression Analysis"
34f2472af5247ff995581ed79ce4f162a63a7dddc42e8c4232f625397af5ea28,9,"Communication, SQL, SQL Server, AWS, Power BI, Agile, Innovation, Requirements Gathering, Presentation Skills"
c1121dc6305b963e72d19ee980d802fafe67ebd03e55004b33f3ecbbbe20fc12,11,"Azure, Python, Encryption, SQL, ETL, AWS, Collaboration, GCP, Apache Spark, GDPR, Data Governance"
7689f1a4006eff46298a06617fa3d5b524579a36cf94d166eae9e9937aaf98c6,29,"A/B Testing, SQL, Statistics, Excel, Data Science, Tableau, Business Analysis, Python, Azure Data Factory, Analytical Skills, Jupyter, PySpark, Regression Analysis, Machine Learning, Azure, MySQL, SQL Server, ETL, Collaboration, Power BI, Cross-functional Collaboration, Random Forest, Requirements Gathering, PostgreSQL, KPI, Software Testing, R Programming, Databricks, Data Analytics"
ffeb9c644b8b608b52ae279b942686c66743803e9cd42c1b3b7210870af9a971,3,"Data Analysis, Requirements Gathering, Power BI"
edd29261966799d18bcb802c8c3ac1a294b43056c3da74fb2e9f75736e7f91a0,29,"React, Jest, Vertex AI, Git, Redux, Playwright, Java, CI/CD, Elasticsearch, Cypress, End-to-End Testing, Python, GraphQL, Observability, GitHub, Regression Analysis, Clustering, Artificial Intelligence, Next.js, Azure, GitHub Actions, AWS, Large Language Models, Software Testing, TypeScript, Node.js, JavaScript, GCP, Jenkins"
6ae37b0c7cb052cc069507f79576ea9682b6318919f7ba156fdab9a84b8b9c36,26,"Hadoop, DevOps, SQL, Git, Apache Spark, Java, Python, Oracle Database, Snowflake, Docker, BigQuery, Redshift, Azure, Kubernetes, EMR, SQL Server, AWS, Kinesis, Apache Kafka, PostgreSQL, Lambda, Presto, R Programming, Databricks, GCP, Jenkins"
523e1a69c5d8ac3360d8f090ec36fcc163d93b54d1c18f29db9e4a24001fca83,6,"Next.js, Python, Communication, Problem Solving, Teamwork, Java"
5409ec7b320622cf2f407eb84439e426cf74b1e4d632f59afcc3a7cdfe95cea5,7,"Communication, Problem Solving, Analytical Skills, Software Testing, Collaboration, Innovation, Java"
5f94a7569cb3a79cb001a2db36f3491b1c9ddf36c977e62797c67480cc952868,3,"Oracle Database, Data Governance, Power BI"
db83bf11b64e266eac59fbadc90b6a6a8903b404ee7c46b35ce81131bf008cbc,5,"Lambda, AWS, Kinesis, S3, Artificial Intelligence"
