job_id,entity_count,unique_skills,skills,labels
51f6748991b56c65fdca8cfb0eee12b1e5bb5706b20d85fa573a76257f2fc258,20,19,"AWS, Apache Spark, Communication, Data Mining, Data Science, Databricks, Deep Learning, Generative AI, Innovation, Keras, Machine Learning, Problem Solving, Python, SQL, Scikit-learn, Snowflake, Statistics, TensorFlow, XGBoost","CLOUD, DATABASE, DATA_ENG, DATA_SCIENCE, MACHINE_LEARNING, PYTHON, SOFT_SKILL"
885dfa646ef61b2387157dff0bc1e5ba025f4dd66a7da43320dbdacbaf76baae,10,7,"Android, Git, Java, Kotlin, RESTful API, Swift, iOS","DEVOPS, JAVA, MOBILE"
aea757b3af37bbbf97a09a8fba24f2353d9a15c0b252887b2637b9d7add0510c,21,13,"Analytical Skills, Artificial Intelligence, Collaboration, Data Engineering, Data Science, Databricks, Innovation, Mentoring, NoSQL, Python, Requirements Gathering, SQL, Snowflake","DATABASE, DATA_ENG, DATA_SCIENCE, MACHINE_LEARNING, PYTHON, SOFT_SKILL"
6cfebcea9282e53e5eb3ac75416e6051121ec058dbc75b81f7ad392d0e5decfd,9,8,"Agile, CI/CD, Collaboration, Cross-functional, Encryption, Microservices, Requirements Gathering, TDD","DEVOPS, JAVA, SECURITY, SOFT_SKILL, TESTING"
f55b46b1c80f9638e5de58fc66f04806bff5da2c6d12419eb2b8ea63aada95f1,22,13,"Agile, Analytical Skills, Artificial Intelligence, Classification, Communication, Cross-functional, Data Science, Innovation, Machine Learning, Python, R Programming, Regression, Statistics","DATA_SCIENCE, MACHINE_LEARNING, PYTHON, SOFT_SKILL"
c9890b6af0c336f99eae2c4a226c092e7ca48609b8511d01d8ba9a99ea649ff7,23,20,"Agile, Apache Kafka, Azure, CI/CD, Collaboration, Communication, Cross-functional, Java, Kotlin, Leadership, NoSQL, Oracle, Quality Assurance, RESTful API, RabbitMQ, SQL Server, Scrum, Software Testing, TDD, Teamwork","CLOUD, DATABASE, DEVOPS, JAVA, MOBILE, SOFT_SKILL, TESTING"
7d8e417e55f413a9bc5d328c1009cd8a212555fccc6831d4d40cb230865580e2,1,1,Cross-functional,SOFT_SKILL
12f16222e599a5a9eae02c35747f7ed1cff1db6db172b8387d3b0fa3b81b898a,23,20,"AWS, Apache Spark, Azure, BigQuery, CI/CD, GCP, Git, Hadoop, Java, Jenkins, Kubernetes, Mentoring, MongoDB, Node.js, Oracle, PostgreSQL, React, Redis, SQL, Spring Boot","CLOUD, DATABASE, DATA_ENG, DEVOPS, JAVA, SOFT_SKILL, WEB_DEV"
98d886476699d95326386cb1093021181fe5490b208b33b9c78fbc78771d147e,8,8,"A/B Testing, Docker, DynamoDB, Jetpack Compose, Leadership, MongoDB, PostgreSQL, Ruby on Rails","CLOUD, DATABASE, DATA_SCIENCE, DEVOPS, MOBILE, SOFT_SKILL, WEB_DEV"
8a768501d66e26da0ef88bc7bb26dc15f37c180eb70a4a325d4267d721de8d71,14,13,"Analytical Skills, Communication, Data Analysis, Data Engineering, Data Quality, Data Science, Innovation, Leadership, Mentoring, Python, R Programming, SQL, Statistics","DATABASE, DATA_ENG, DATA_SCIENCE, PYTHON, SOFT_SKILL"
6e2a76ee497cb6cdf3d2ca3d1a96e90b2b62cb14fe49e06380865e91114a8e92,7,7,"Artificial Intelligence, Communication, Data Mining, Machine Learning, Power BI, Problem Solving, Snowflake","DATABASE, DATA_SCIENCE, MACHINE_LEARNING, SOFT_SKILL"
825ccff8d657812f948366e6a51b73134e9024f5be24506cef623dfeb3503d77,18,15,"Agile, BigQuery, Communication, Cross-functional, Data Analysis, Data Science, GCP, Machine Learning, Python, R Programming, Regression, SQL, Scrum, Statistics, Time Series","CLOUD, DATABASE, DATA_SCIENCE, MACHINE_LEARNING, PYTHON, SOFT_SKILL"
ae634e8df2da6bf8732cbc53e09967800e193a075cb6de2a56319e3e5be0a332,5,5,"Cross-functional, Java, Microservices, Node.js, Python","JAVA, PYTHON, SOFT_SKILL, WEB_DEV"
a221c823984b0dd64050bb6cd34883e46ec41ac64eda52cdc8dbc3cd840bf390,33,19,"AWS, Analytical Skills, Clustering, Data Analysis, Data Science, ECS, EKS, Feature Engineering, Lambda, MLOps, Machine Learning, NumPy, Pandas, Problem Solving, Python, S3, SageMaker, Scikit-learn, Statistics","CLOUD, DATA_SCIENCE, MACHINE_LEARNING, PYTHON, SOFT_SKILL"
047c4ae074dcceeb6c5e33cf1aeb80a8fd207bfc73dbf664ba7d7067ea0c1e6e,16,10,"AWS, Artificial Intelligence, CI/CD, Cassandra, GitHub, Hibernate, JPA, Java, Oracle, Spring Framework","CLOUD, DATABASE, DEVOPS, JAVA, MACHINE_LEARNING"
c5d3ca609aca6d52c70c5dce86198f6d5a84f5da1f9c0bbe135dc086c5a55d95,1,1,MongoDB,DATABASE
e49c3e4820b7a23691bba46c24666c76c7f2c541491f6599ff774a889d385661,9,9,"CI/CD, Databricks, Kinesis, Lambda, Power BI, PySpark, Quality Assurance, Redshift, S3","CLOUD, DATA_ENG, DATA_SCIENCE, DEVOPS, PYTHON, TESTING"
12b08f01963ef6e5ae12d8289b2d9df7054ea11f43d7d52e5211c590d50e1b23,8,8,"BigQuery, Data Science, MLOps, Machine Learning, Next.js, PySpark, Python, Test Automation","CLOUD, DATA_SCIENCE, MACHINE_LEARNING, PYTHON, TESTING, WEB_DEV"
48d2ee5b8a95b62d02d202e24eb56da00595dd6cdb4dbccd2ec7f79815d32449,15,11,"Analytical Skills, Artificial Intelligence, Communication, Data Science, Data Visualization, Innovation, Problem Solving, Project Management, Quality Assurance, Statistics, Test Automation","DATA_SCIENCE, MACHINE_LEARNING, SOFT_SKILL, TESTING"
677cd27eddb621b851f0dd4eb7a72c2bc07468ea191aead1ec662afdf660f7cd,15,14,"Analytical Skills, Communication, Cross-functional, Data Engineering, Data Science, Data Visualization, Innovation, Looker, Plotly, Problem Solving, Python, SQL, Statistics, Tableau","DATABASE, DATA_ENG, DATA_SCIENCE, PYTHON, SOFT_SKILL"
71f5ec187d2bfbe784b000a0d3927529acb88a2b94ffebfe0bc57631c3365f80,20,19,"AWS, Angular, Authentication, CI/CD, Collaboration, DynamoDB, Express.js, FastAPI, JavaScript, MongoDB, MySQL, Next.js, NoSQL, OAuth, PostgreSQL, Python, React, TypeScript, Vue.js","CLOUD, DATABASE, DEVOPS, PYTHON, SECURITY, SOFT_SKILL, WEB_DEV"
bca84128e833c3cdc4682e0d1e2dd934b50557817bab179be833ef9dea340fd6,20,12,"Agile, Azure, Data Warehouse, DevOps, ETL, Excel, Git, PySpark, Python, SQL, Scrum, Software Testing","CLOUD, DATABASE, DATA_ENG, DATA_SCIENCE, DEVOPS, PYTHON, SOFT_SKILL, TESTING"
b545dc87be167e880aa8f9338ba310f0774fb3e4406f3e60ee184610dd93c480,25,13,"Android, CI/CD, Communication, GitHub Actions, JUnit, Jetpack Compose, Kotlin, Requirements Gathering, Software Testing, Swift, SwiftUI, Teamwork, iOS","DEVOPS, JAVA, MOBILE, SOFT_SKILL, TESTING"
84a11135f5e73ae946f148504b4607f75c6cb469011fbf007a015e6adaa25f75,15,10,"Agile, Android, CI/CD, Communication, Gradle, Jetpack Compose, Kotlin, Maven, Mentoring, Unit Testing","DEVOPS, JAVA, MOBILE, SOFT_SKILL, TESTING"
02a92de2b9ea59764ba45c2e523cb2e15100ff6d3d91c02b6865670e98742df6,37,30,"AWS, Artificial Intelligence, Azure, CI/CD, CSS, Collaboration, Communication, DevOps, Docker, EC2, Git, HTML, Innovation, JavaScript, Kubernetes, LLM, Lambda, Machine Learning, Next.js, NoSQL, Problem Solving, PyTorch, Python, RDS, RESTful API, S3, SQL, TensorFlow, Terraform, Test Automation","CLOUD, DATABASE, DEVOPS, JAVA, MACHINE_LEARNING, PYTHON, SOFT_SKILL, TESTING, WEB_DEV"
37b4ba9369bb84b05f29775ac766f9fa9d3c1d0ee2dc2072d969d03e46844a0d,14,13,"AWS, Analytical Skills, Angular, Artificial Intelligence, Azure, Classification, GCP, Git, Java, Microservices, Problem Solving, React, Requirements Gathering","CLOUD, DEVOPS, JAVA, MACHINE_LEARNING, SOFT_SKILL, WEB_DEV"
0cd4891cd2dac7650374daf9e004d2ea1fdf5ed380dc78618b11e127b70c285d,11,10,"Communication, Data Analysis, Data Science, Innovation, Leadership, Problem Solving, Python, R Programming, SQL, Statistics","DATABASE, DATA_SCIENCE, PYTHON, SOFT_SKILL"
bad0d5fff155340adf81c55d11e44741ee9b33317b93e2dfc65d4a06fb6cf480,7,7,"A/B Testing, Azure, Feature Engineering, LLM, MLOps, Python, RAG","CLOUD, DATA_SCIENCE, MACHINE_LEARNING, PYTHON"
a3de0f6f09d806f8c64dad83a1d95f27904f96f1f92ec1c0593b5dc6bbf1bdba,1,1,Innovation,SOFT_SKILL
ce24efcc4c267cfef8e68a480c333d3cb8a8bab080d0eb5a0145c1da65dae195,4,4,"Artificial Intelligence, Collaboration, Data Science, Test Automation","DATA_SCIENCE, MACHINE_LEARNING, SOFT_SKILL, TESTING"
705800ac68b3764293c061b291bccbe714dff40d648c88ee1ae5ad37c515b31c,4,4,"LLM, Leadership, Mentoring, Test Automation","MACHINE_LEARNING, SOFT_SKILL, TESTING"
a8ab44c37f6f0f001fd1db1faf65a25e86a402379f6320b6afe575291793c6cd,6,4,"Apache Kafka, Apache Spark, Python, Snowflake","DATABASE, DATA_ENG, JAVA, PYTHON"
a3e87341e23a34eead44184c41516c60049b83fe27ce995c84653fced4e4dd56,23,15,"Artificial Intelligence, CI/CD, CSS, Collaboration, Communication, Docker, HTML, Java, Kubernetes, LLM, Problem Solving, Prometheus, Prompt Engineering, RAG, SQL","DATABASE, DEVOPS, JAVA, MACHINE_LEARNING, SOFT_SKILL, WEB_DEV"
77be06e5086236846902857d032c9308360242a5cebe20c6903f063327fd62e5,9,3,"Innovation, Oracle, Requirements Gathering","DATABASE, SOFT_SKILL"
d8683302e0ed42f58474ba5aed8ada8c416660d83e94f16290543ae08ecc73f1,23,16,"A/B Testing, Apache Spark, Azure, Databricks, Hadoop, LLM, Linux, MongoDB, Problem Solving, PySpark, Python, Random Forest, Regression, Requirements Gathering, SQL, XGBoost","CLOUD, DATABASE, DATA_ENG, DATA_SCIENCE, DEVOPS, MACHINE_LEARNING, PYTHON, SOFT_SKILL"
bbf37a811be6462c8a0d59497d3a61c3aa395243d948a788b50ca34ec16cebaf,11,10,"AWS, Communication, Cross-functional, Docker, Kubernetes, Next.js, NoSQL, PostgreSQL, React, SQL","CLOUD, DATABASE, DEVOPS, SOFT_SKILL, WEB_DEV"
935c1b3b2c0d4049e85fba9b1133e1ad16b5dccad150acd27abbba8fc4009004,3,3,"Excel, Problem Solving, Project Management","DATA_SCIENCE, SOFT_SKILL"
fad69692cc88166092b09cdcdd4526ab7fbd8a2ca22aec9cf409fd390862aeb4,10,9,"Agile, Collaboration, Data Warehouse, Java, Linux, Oracle, Requirements Gathering, Software Testing, Unit Testing","DATABASE, DATA_ENG, DEVOPS, JAVA, SOFT_SKILL, TESTING"
01593dcb0440b9cb19a318971b2a8bbb41e00e09c0862da47e369249b11d1a83,8,8,"AWS, Communication, Cybersecurity, JavaScript, React, Requirements Gathering, Teamwork, TypeScript","CLOUD, SECURITY, SOFT_SKILL, WEB_DEV"
250ae34e634605c8c1ce0d5276cfaa6dd8a2af3520981258ca64292d4875b19e,26,23,"AWS, Agile, Azure, CI/CD, Communication, DevOps, Django, Flask, GCP, Gradle, Java, Jenkins, Leadership, Maven, Project Management, Python, Quality Assurance, Requirements Gathering, Scrum, Software Testing, Spring Boot, Spring MVC, Test Automation","CLOUD, DEVOPS, JAVA, PYTHON, SOFT_SKILL, TESTING"
df45b45371cb7c9a76c87966239846062c58c6565d3f0a914a1536620752c8fa,15,8,"Analytical Skills, Artificial Intelligence, Azure, Data Engineering, Data Science, Databricks, Innovation, Mentoring","CLOUD, DATA_ENG, DATA_SCIENCE, MACHINE_LEARNING, SOFT_SKILL"
81b9fc0cfa621f487636f18a766124928062af7be1a33b32c802fc1956e993a7,22,8,"Artificial Intelligence, Communication, Cross-functional, Java, JavaScript, Next.js, Python, React","JAVA, MACHINE_LEARNING, PYTHON, SOFT_SKILL, WEB_DEV"
bb87e6ef8c0fe92183c67c0d63cee09e56617a79e2ae1a344abfb19e8bf7eb38,100,20,"AWS, Analytical Skills, Azure, Classification, Clustering, Data Analysis, Data Quality, Data Science, GCP, Machine Learning, NumPy, Pandas, Problem Solving, Python, R Programming, Regression, SQL, Scikit-learn, Statistics, Time Series","CLOUD, DATABASE, DATA_ENG, DATA_SCIENCE, MACHINE_LEARNING, PYTHON, SOFT_SKILL"
c6fd87f35f05cf572956eb9b585cbae8b067599df23a58b9d5dd2315a631aaee,29,12,"Artificial Intelligence, Collaboration, Communication, Cross-functional, Data Quality, Data Science, Innovation, Leadership, Machine Learning, Mentoring, Requirements Gathering, Test Automation","DATA_ENG, DATA_SCIENCE, MACHINE_LEARNING, SOFT_SKILL, TESTING"
283710d14ccbcb25eb3b04d8ce585ee45805d27887164adac2dbb6a461fd2613,20,13,"Analytical Skills, Apache Spark, Artificial Intelligence, Cross-functional, Data Engineering, Data Science, Innovation, Leadership, Machine Learning, Python, R Programming, SQL, Statistics","DATABASE, DATA_ENG, DATA_SCIENCE, MACHINE_LEARNING, PYTHON, SOFT_SKILL"
c43ae56327bedc260095e9e4a0fdf48a21af9d62f41a399b02b102eee6011139,5,5,"Data Visualization, Power BI, SQL, Tableau, Test Automation","DATABASE, DATA_SCIENCE, TESTING"
bf2439925dba48dd7388eb83533790c20f69eda2d259475385c2acaa7ab9258c,11,8,"Android, Collaboration, Data Visualization, Innovation, Kotlin, Leadership, Next.js, Requirements Gathering","DATA_SCIENCE, MOBILE, SOFT_SKILL, WEB_DEV"
b784df61d5db98ad882f360bfb78e1972d0238ee0a7bb94651f87036e53a9000,16,12,"Cross-functional, Data Engineering, Data Quality, Data Science, ETL, Innovation, Leadership, Machine Learning, Mentoring, PySpark, SQL, Unit Testing","DATABASE, DATA_ENG, DATA_SCIENCE, MACHINE_LEARNING, PYTHON, SOFT_SKILL, TESTING"
a5d045c9164aaf28dbcc66d57f6a129be4de8c3d96edbd49da5974475bfb0ba7,4,4,"DevOps, Java, Spring Boot, Spring Framework","DEVOPS, JAVA"
4ccee4785b3856efb0bfb554370bbb94b3079ca4022b1d699e851ae0833da073,33,19,"AWS, Agile, CI/CD, Collaboration, Communication, Data Engineering, Data Science, ETL, Innovation, Mentoring, Microservices, NoSQL, Python, Requirements Gathering, S3, SQL, Scrum, Snowflake, TDD","CLOUD, DATABASE, DATA_ENG, DATA_SCIENCE, DEVOPS, JAVA, PYTHON, SOFT_SKILL, TESTING"
0628d4291f9977bcbed8b088fb5bb2082670ad822c548bfce9368689b02d8004,0,0,,
bab8f72cde8ae954b62e17514133124f6c4113831385ac212c98c89a7426426f,23,18,"AWS, CI/CD, CloudFormation, Data Quality, DevOps, DynamoDB, EMR, ETL, Encryption, Kinesis, Lambda, PySpark, Python, RDS, Redshift, S3, SQL, Terraform","CLOUD, DATABASE, DATA_ENG, DATA_SCIENCE, DEVOPS, PYTHON, SECURITY"
933d9126dba2dcf074c313570e657662097aa644c85ee1ca53812b022c478354,15,11,"Agile, Cross-functional, Git, JPA, Java, Leadership, Mentoring, Microservices, Requirements Gathering, SQL, Spring Framework","DATABASE, DEVOPS, JAVA, SOFT_SKILL"
f5cf87fc8f4064c6383eb0beabb08a2718b28cd19443563859e5ce84bbf0ad68,26,22,"AWS, Agile, Artificial Intelligence, Collaboration, Communication, Cross-functional, Data Quality, DynamoDB, GraphQL, Innovation, Java, Java EE, JavaScript, Next.js, Oracle, Problem Solving, React, Requirements Gathering, Scrum, Software Testing, Spring Framework, TDD","CLOUD, DATABASE, DATA_ENG, JAVA, MACHINE_LEARNING, SOFT_SKILL, TESTING, WEB_DEV"
061a203d86128132ac75f4e40711f7a61eb434ec3d0327601f2fd3a44f688cbe,21,14,"Angular, Bootstrap, CI/CD, Communication, Cross-functional, DevOps, JavaScript, Microservices, Oracle, Problem Solving, RESTful API, React, SQL Server, Software Testing","DATABASE, DEVOPS, JAVA, SOFT_SKILL, TESTING, WEB_DEV"
96da782fb696f450b28cce6d216248a42cab91af18dc1f4661b196a102c14f13,6,5,"AWS, EC2, ETL, Machine Learning, S3","CLOUD, DATA_SCIENCE, MACHINE_LEARNING"
e7d9ac3a099d994b3f9b8ae3a5a5edcff506f5762d82a455cca8623758aa9741,28,24,"AWS, Analytical Skills, Apache Spark, Artificial Intelligence, Azure, Communication, Cross-functional, Data Science, Data Visualization, Deep Learning, GCP, Hadoop, Machine Learning, NLP, Power BI, Problem Solving, Python, R Programming, SQL, Scikit-learn, Statistics, Tableau, TensorFlow, Test Automation","CLOUD, DATABASE, DATA_ENG, DATA_SCIENCE, MACHINE_LEARNING, PYTHON, SOFT_SKILL, TESTING"
e871e6237982c29b4bbed20f18bf976e8984dab330d56c7438688f320ac6e28a,3,3,"Angular, JavaScript, React",WEB_DEV
f9b3a06aea923a2a7ec7636f396e14e7de8d44d016df93deb063ad4492491a2c,7,6,"Data Analysis, Machine Learning, Python, R Programming, SQL, Tableau","DATABASE, DATA_SCIENCE, MACHINE_LEARNING, PYTHON"
cd475b6b5c3721d1bb564c4f9cc83e930c65802afe493b2ab891e15b86ed01dd,30,23,"Analytical Skills, Artificial Intelligence, Classification, Clustering, Communication, Data Science, Data Visualization, LLM, Machine Learning, Matplotlib, NLP, NumPy, Pandas, Power BI, PyTorch, Python, Requirements Gathering, SQL, Scikit-learn, Seaborn, Statistics, Tableau, TensorFlow","DATABASE, DATA_SCIENCE, MACHINE_LEARNING, PYTHON, SOFT_SKILL"
8598d43a06cba6765f952a7ae6532ab89ba02084d9a3a1df2963c13be1521d7d,20,12,"Agile, Analytical Skills, Collaboration, Communication, GitHub, Java, Jenkins, Next.js, PostgreSQL, Quality Assurance, Requirements Gathering, Scrum","DATABASE, DEVOPS, JAVA, SOFT_SKILL, TESTING, WEB_DEV"
f9eb6a5d24bfd9eb96d0e83cc52726c0d70025978d3e5faca54d0180ba73efad,11,10,"Artificial Intelligence, Classification, Clustering, Data Engineering, Feature Engineering, Machine Learning, NLP, Next.js, Requirements Gathering, Test Automation","DATA_ENG, DATA_SCIENCE, MACHINE_LEARNING, SOFT_SKILL, TESTING, WEB_DEV"
23fe47e8627463c8d0ed09e5d75f3463e20a3800e7dbb144788785637469edea,22,14,"Airflow, Apache Kafka, Collaboration, Cross-functional, Data Lake, Data Pipeline, Data Quality, Data Warehouse, ETL, Leadership, Power BI, Requirements Gathering, SQL, Software Testing","DATABASE, DATA_ENG, DATA_SCIENCE, JAVA, PYTHON, SOFT_SKILL, TESTING"
05f545ba4b37ac50f8d5f99988817adb9a0709989deeb930f44dc7148d88b3d8,71,34,"AWS, Airflow, Apache Spark, Azure, CI/CD, Classification, Communication, Cross-functional, Data Engineering, Data Quality, Data Warehouse, Databricks, Delta Lake, DevOps, ETL, Encryption, GCP, GitHub Actions, Grafana, Innovation, Jenkins, Lambda, Mentoring, Oracle, PostgreSQL, Prometheus, PySpark, RDS, Requirements Gathering, SQL, SQL Server, Software Testing, Teamwork, Test Automation","CLOUD, DATABASE, DATA_ENG, DATA_SCIENCE, DEVOPS, MACHINE_LEARNING, PYTHON, SECURITY, SOFT_SKILL, TESTING"
717a6831e7d3903884fb8ed30f9f1a2e87bce4f510f316b3233b0ea5bd136355,15,7,"Agile, Android, Communication, Cross-functional, Java, Kotlin, Requirements Gathering","JAVA, MOBILE, SOFT_SKILL"
a156740a7e173b095dd466561af6dc51fd044a13b426d35ee7a67112c5b0351e,21,20,"AWS, Artificial Intelligence, Authentication, Azure, CI/CD, CSS, Communication, Cross-functional, Express.js, GCP, Git, GraphQL, HTML, MySQL, Next.js, Node.js, PostgreSQL, React, Requirements Gathering, TypeScript","CLOUD, DATABASE, DEVOPS, MACHINE_LEARNING, SECURITY, SOFT_SKILL, WEB_DEV"
e132d3c7b28bf15fbc92860861205754bf2d79aa776d1173cb7f895600d7a2f9,19,19,"AWS, Apache Kafka, Azure, Data Analysis, Data Science, Docker, GCP, Hadoop, Innovation, Kubernetes, Machine Learning, Problem Solving, Python, R Programming, Requirements Gathering, SQL, Scikit-learn, Statistics, XGBoost","CLOUD, DATABASE, DATA_ENG, DATA_SCIENCE, DEVOPS, JAVA, MACHINE_LEARNING, PYTHON, SOFT_SKILL"
5f65bd6c4516ec292c71a0c126c0c7a2a3ad33310cc7a79eb7f5ed4c97d86cb0,23,17,"Agile, Analytical Skills, Communication, Cross-functional, Data Engineering, Data Warehouse, ETL, GCP, HIPAA, Mentoring, MySQL, Problem Solving, Python, SQL, SQL Server, Snowflake, Software Testing","CLOUD, DATABASE, DATA_ENG, DATA_SCIENCE, PYTHON, SECURITY, SOFT_SKILL, TESTING"
94cf4313026d0e867504d027530dd3a898c456877362aff69aaa59bd253c988a,10,9,"Agile, Artificial Intelligence, CI/CD, Java, JavaScript, Machine Learning, SQL, Software Testing, Spring Boot","DATABASE, DEVOPS, JAVA, MACHINE_LEARNING, SOFT_SKILL, TESTING, WEB_DEV"
f75da3937478bd167c6e44af5e3fddd916877320a0ff1ca9e73fb21780ae954f,29,20,"AWS, Airflow, Apache Kafka, Apache Spark, Data Quality, DynamoDB, EMR, GraphQL, Java, Kinesis, Maven, MongoDB, NoSQL, Python, RESTful API, Redis, Requirements Gathering, S3, SQL, Spring Boot","CLOUD, DATABASE, DATA_ENG, JAVA, PYTHON, SOFT_SKILL, WEB_DEV"
401c1b36c7e248c578f0507a15a78edcb4e46ec382c3ceafc3e4e72573fffc6e,10,7,"Agile, Java, JavaScript, MySQL, Quality Assurance, SQL Server, Software Testing","DATABASE, JAVA, SOFT_SKILL, TESTING, WEB_DEV"
04ded70e72ac2b47b84b8652c9c1c2f855ae875c9b3014e637d4ea7428725bd5,13,13,"AWS, Angular, Artificial Intelligence, Azure, Cross-functional, GCP, Java, Machine Learning, Mentoring, Microservices, Node.js, React, Serverless","CLOUD, JAVA, MACHINE_LEARNING, SOFT_SKILL, WEB_DEV"
dc59c87de79a970d3ecdeb2d2a67af337d33f229ead20dbd831987668671248d,13,11,"Analytical Skills, Data Analysis, Data Science, Data Visualization, Hadoop, Innovation, Machine Learning, Python, R Programming, Statistics, Tableau","DATA_ENG, DATA_SCIENCE, MACHINE_LEARNING, PYTHON, SOFT_SKILL"
7e7110ec3860d240d32951a47878fba3eafa29d187b2190980e1b21f6089a3d8,28,22,"AWS, Agile, Airflow, Apache Flink, Apache Kafka, Apache Spark, BigQuery, Data Engineering, Data Pipeline, DevOps, Docker, GCP, Java, Kubernetes, Machine Learning, Requirements Gathering, SQL, Snowflake, Software Testing, Statistics, TDD, Test Automation","CLOUD, DATABASE, DATA_ENG, DATA_SCIENCE, DEVOPS, JAVA, MACHINE_LEARNING, PYTHON, SOFT_SKILL, TESTING"
79e1f42c769d2531439f38cce9ddcc820e24d00ebfdffcf50336d5a5c37f7f18,33,16,"AWS, Data Analysis, Data Lake, Data Quality, Machine Learning, Oracle, Python, R Programming, Redshift, Regression, Requirements Gathering, SAS, SQL, Software Testing, Statistics, Time Series","CLOUD, DATABASE, DATA_ENG, DATA_SCIENCE, MACHINE_LEARNING, PYTHON, SOFT_SKILL, TESTING"
30e79a0a05cbe4c2af33504d836c98b69051fecb72a00816c119e252fbcc2bb4,1,1,Collaboration,SOFT_SKILL
58b81f0ffe0b36c2ca872acd75a4050e3862bb24d43585ef29a0118a7b27a37b,8,7,"CNN, Computer Vision, Machine Learning, Pandas, PyTorch, Python, Requirements Gathering","MACHINE_LEARNING, PYTHON, SOFT_SKILL"
4a4cdc380e4ad5af855767c3f525345d13d727d1e4b8e33e2f1ed5dd70b378ea,20,14,"Collaboration, Hibernate, Innovation, Java, Microservices, Oracle, PostgreSQL, React, Requirements Gathering, SQL, SQL Server, Spring Boot, Spring Framework, Teamwork","DATABASE, JAVA, SOFT_SKILL, WEB_DEV"
cff3c05a0972f32cc1bd88c45979931a3eac8293cc6e4ccbcb53ed8baa065e94,5,2,"Data Pipeline, Requirements Gathering","DATA_ENG, SOFT_SKILL"
17e671e43b20905d90f8501399777802e5f323cb4ad3fc12dda403792e53dcf9,2,1,ETL,DATA_SCIENCE
14bb874f514732287bfb7834d85e88fb8a9f77a42686def558a96e058f93766e,9,7,"AWS, Artificial Intelligence, Cross-functional, Data Science, GPT, RAG, Statistics","CLOUD, DATA_SCIENCE, MACHINE_LEARNING, SOFT_SKILL"
321f6aa11f9394a59a6dd101aed9ce1019504cfdf0fc710342069004fe28775d,21,14,"AWS, Databricks, ETL, Lambda, Looker, Power BI, PySpark, Python, Redshift, S3, SQL, Serverless, Terraform, dbt","CLOUD, DATABASE, DATA_ENG, DATA_SCIENCE, DEVOPS, PYTHON"
cf3d7259024ff3a31d43a1fce4f3a625d40ae515dbc44479d0e5b6c4d89981ab,8,8,"Communication, Cross-functional, GraphQL, Leadership, MySQL, Node.js, React, TypeScript","DATABASE, SOFT_SKILL, WEB_DEV"
30755cabbf9635c656a6569d7d260a05a673a352daa09d68d02ad78d9f65b06d,22,17,"Airflow, Analytical Skills, BigQuery, CI/CD, Cross-functional, Dagster, Data Engineering, Data Science, DevOps, GCP, Git, GitHub Actions, GitLab CI, Machine Learning, Python, Requirements Gathering, SQL","CLOUD, DATABASE, DATA_ENG, DATA_SCIENCE, DEVOPS, MACHINE_LEARNING, PYTHON, SOFT_SKILL"
d7f2c24d457d8e4d6b98b4c62f27be321f7b3cd6ba51ecaf36ca34117f12d3b9,24,20,"Artificial Intelligence, Communication, Cross-functional, Data Quality, Data Science, Data Visualization, Hypothesis Testing, MLOps, Machine Learning, Matplotlib, Plotly, Problem Solving, PyTorch, Python, R Programming, Scikit-learn, Seaborn, Statistics, Tableau, TensorFlow","DATA_ENG, DATA_SCIENCE, MACHINE_LEARNING, PYTHON, SOFT_SKILL"
5ab3a84f3bd15d5c5aa53a20146bbbb0693ac6dcd126bcea0053942df6705c78,23,13,"Apache Spark, Artificial Intelligence, Communication, Data Engineering, Data Science, Innovation, Jupyter, Leadership, Machine Learning, NumPy, Pandas, Python, Requirements Gathering","DATA_ENG, DATA_SCIENCE, MACHINE_LEARNING, PYTHON, SOFT_SKILL"
b5cf3a710d01629f73f9bcc287cd682df45411487fad05a31d036bbdb8809f8b,22,21,"AWS, Agile, Analytical Skills, Azure, Collaboration, Communication, Elasticsearch, Generative AI, Java, Machine Learning, Microservices, MySQL, NoSQL, PostgreSQL, Problem Solving, Python, RESTful API, Redis, Requirements Gathering, Snowflake, Software Testing","CLOUD, DATABASE, DEVOPS, JAVA, MACHINE_LEARNING, PYTHON, SOFT_SKILL, TESTING"
45ed6dc73af1ace78be3829e2e2f0f704489362706988859e902b584c07ba001,20,16,"AWS, Artificial Intelligence, Data Quality, LLM, Machine Learning, Microservices, NLP, NumPy, Pandas, Problem Solving, Prompt Engineering, PyTorch, Python, RAG, Requirements Gathering, Scikit-learn","CLOUD, DATA_ENG, JAVA, MACHINE_LEARNING, PYTHON, SOFT_SKILL"
002e6825070b9d981f20b3946e219afdeed97001704183b7522f5fc699e0f59c,24,17,"Apache Spark, Clustering, Communication, Computer Vision, Data Analysis, Data Mining, Hadoop, Java, JavaScript, Machine Learning, Node.js, Python, R Programming, React, Regression, SQL, Statistics","DATABASE, DATA_ENG, DATA_SCIENCE, JAVA, MACHINE_LEARNING, PYTHON, SOFT_SKILL, WEB_DEV"
